10000 3.353
20000 763.535
30000 600.223
40000 841.162
50000 713.644
60000 581.183
70000 692.006
80000 348.72
90000 378.81
100000 343.72
110000 276.918
120000 204.114
130000 178.662
140000 201.595
150000 102.194
160000 26.194
170000 29.369
180000 20.309
190000 19.232
200000 13.245
210000 9.365
220000 3.109
230000 57.56
240000 47.341
250000 49.898
